Date,QQQ
2005-07-18,38.72999954223633
2005-07-19,39.18000030517578
2005-07-20,39.459999084472656
2005-07-21,39.470001220703125
2005-07-22,39.41999816894531
2005-07-25,39.27000045776367
2005-07-26,39.41999816894531
2005-07-27,39.720001220703125
2005-07-28,39.90999984741211
2005-07-29,39.58000183105469
2005-08-01,39.650001525878906
2005-08-02,40.08000183105469
2005-08-03,40.060001373291016
2005-08-04,39.66999816894531
2005-08-05,39.47999954223633
2005-08-08,39.189998626708984
2005-08-09,39.45000076293945
2005-08-10,39.11000061035156
2005-08-11,39.43000030517578
2005-08-12,39.209999084472656
2005-08-15,39.45000076293945
2005-08-16,38.810001373291016
2005-08-17,39.040000915527344
2005-08-18,38.84000015258789
2005-08-19,38.81999969482422
2005-08-22,38.84000015258789
2005-08-23,38.72999954223633
2005-08-24,38.5
2005-08-25,38.59000015258789
2005-08-26,38.459999084472656
2005-08-29,38.7599983215332
2005-08-30,38.619998931884766
2005-08-31,38.97999954223633
2005-09-01,38.91999816894531
2005-09-02,38.77000045776367
2005-09-06,39.34000015258789
2005-09-07,39.40999984741211
2005-09-08,39.400001525878906
2005-09-09,39.619998931884766
2005-09-12,39.72999954223633
2005-09-13,39.630001068115234
2005-09-14,39.18000030517578
2005-09-15,39.15999984741211
2005-09-16,39.400001525878906
2005-09-19,39.09000015258789
2005-09-20,38.93000030517578
2005-09-21,38.5
2005-09-22,38.63999938964844
2005-09-23,38.75
2005-09-26,38.7599983215332
2005-09-27,38.66999816894531
2005-09-28,38.68000030517578
2005-09-29,39.20000076293945
2005-09-30,39.459999084472656
2005-10-03,39.560001373291016
2005-10-04,39.29999923706055
2005-10-05,38.7599983215332
2005-10-06,38.25
2005-10-07,38.34000015258789
2005-10-10,38.130001068115234
2005-10-11,37.939998626708984
2005-10-12,37.4900016784668
2005-10-13,37.779998779296875
2005-10-14,38.060001373291016
2005-10-17,38.18000030517578
2005-10-18,37.90999984741211
2005-10-19,38.66999816894531
2005-10-20,38.310001373291016
2005-10-21,38.54999923706055
2005-10-24,39.15999984741211
2005-10-25,39.0099983215332
2005-10-26,38.810001373291016
2005-10-27,38.029998779296875
2005-10-28,38.31999969482422
2005-10-31,38.869998931884766
2005-11-01,38.84000015258789
2005-11-02,39.349998474121094
2005-11-03,39.939998626708984
2005-11-04,40.08000183105469
2005-11-07,40.130001068115234
2005-11-08,40.13999938964844
2005-11-09,40.15999984741211
2005-11-10,40.599998474121094
2005-11-11,40.709999084472656
2005-11-14,40.709999084472656
2005-11-15,40.52000045776367
2005-11-16,40.77000045776367
2005-11-17,41.310001373291016
2005-11-18,41.45000076293945
2005-11-21,41.54999923706055
2005-11-22,41.70000076293945
2005-11-23,41.79999923706055
2005-11-25,41.88999938964844
2005-11-28,41.540000915527344
2005-11-29,41.34000015258789
2005-11-30,41.2400016784668
2005-12-01,42.0099983215332
2005-12-02,42.11000061035156
2005-12-05,41.79999923706055
2005-12-06,41.939998626708984
2005-12-07,41.86000061035156
2005-12-08,41.560001373291016
2005-12-09,41.720001220703125
2005-12-12,41.869998931884766
2005-12-13,42.040000915527344
2005-12-14,41.900001525878906
2005-12-15,41.970001220703125
2005-12-16,41.58000183105469
2005-12-19,40.91999816894531
2005-12-20,40.95000076293945
2005-12-21,41.130001068115234
2005-12-22,41.400001525878906
2005-12-23,41.400001525878906
2005-12-27,41.040000915527344
2005-12-28,40.9900016784668
2005-12-29,40.720001220703125
2005-12-30,40.40999984741211
2006-01-03,41.310001373291016
2006-01-04,41.7400016784668
2006-01-05,41.91999816894531
2006-01-06,42.68000030517578
2006-01-09,42.849998474121094
2006-01-10,42.880001068115234
2006-01-11,43.209999084472656
2006-01-12,43.0
2006-01-13,42.97999954223633
2006-01-17,42.70000076293945
2006-01-18,42.209999084472656
2006-01-19,42.52000045776367
2006-01-20,41.25
2006-01-23,41.2599983215332
2006-01-24,41.439998626708984
2006-01-25,41.2599983215332
2006-01-26,41.54999923706055
2006-01-27,42.11000061035156
2006-01-30,42.189998626708984
2006-01-31,42.0
2006-02-01,42.150001525878906
2006-02-02,41.43000030517578
2006-02-03,40.91999816894531
2006-02-06,40.810001373291016
2006-02-07,40.630001068115234
2006-02-08,41.099998474121094
2006-02-09,40.709999084472656
2006-02-10,40.959999084472656
2006-02-13,40.4900016784668
2006-02-14,40.900001525878906
2006-02-15,41.15999984741211
2006-02-16,41.540000915527344
2006-02-17,41.209999084472656
2006-02-21,40.75
2006-02-22,41.2599983215332
2006-02-23,41.150001525878906
2006-02-24,41.2599983215332
2006-02-27,41.720001220703125
2006-02-28,41.099998474121094
2006-03-01,41.65999984741211
2006-03-02,41.689998626708984
2006-03-03,41.45000076293945
2006-03-06,41.09000015258789
2006-03-07,40.849998474121094
2006-03-08,40.869998931884766
2006-03-09,40.52000045776367
2006-03-10,40.560001373291016
2006-03-13,40.68000030517578
2006-03-14,41.369998931884766
2006-03-15,41.720001220703125
2006-03-16,41.369998931884766
2006-03-17,41.45000076293945
2006-03-20,41.54999923706055
2006-03-21,41.11000061035156
2006-03-22,41.209999084472656
2006-03-23,41.09000015258789
2006-03-24,41.29999923706055
2006-03-27,41.310001373291016
2006-03-28,41.13999938964844
2006-03-29,41.91999816894531
2006-03-30,42.04999923706055
2006-03-31,41.93000030517578
2006-04-03,41.97999954223633
2006-04-04,42.209999084472656
2006-04-05,42.61000061035156
2006-04-06,42.72999954223633
2006-04-07,42.31999969482422
2006-04-10,42.2599983215332
2006-04-11,41.91999816894531
2006-04-12,41.93000030517578
2006-04-13,42.099998474121094
2006-04-17,41.65999984741211
2006-04-18,42.459999084472656
2006-04-19,42.650001525878906
2006-04-20,42.5
2006-04-21,42.0
2006-04-24,41.959999084472656
2006-04-25,41.869998931884766
2006-04-26,41.86000061035156
2006-04-27,42.2599983215332
2006-04-28,41.849998474121094
2006-05-01,41.439998626708984
2006-05-02,41.54999923706055
2006-05-03,41.4900016784668
2006-05-04,41.83000183105469
2006-05-05,42.15999984741211
2006-05-08,42.20000076293945
2006-05-09,42.040000915527344
2006-05-10,41.66999816894531
2006-05-11,40.7400016784668
2006-05-12,40.189998626708984
2006-05-15,40.15999984741211
2006-05-16,39.86000061035156
2006-05-17,39.31999969482422
2006-05-18,39.04999923706055
2006-05-19,39.349998474121094
2006-05-22,38.970001220703125
2006-05-23,38.59000015258789
2006-05-24,38.849998474121094
2006-05-25,39.36000061035156
2006-05-26,39.4900016784668
2006-05-30,38.63999938964844
2006-05-31,38.81999969482422
2006-06-01,39.7400016784668
2006-06-02,39.63999938964844
2006-06-05,38.779998779296875
2006-06-06,38.75
2006-06-07,38.459999084472656
2006-06-08,38.400001525878906
2006-06-09,38.150001525878906
2006-06-12,37.400001525878906
2006-06-13,37.25
2006-06-14,37.630001068115234
2006-06-15,38.650001525878906
2006-06-16,38.34000015258789
2006-06-19,38.029998779296875
2006-06-20,38.08000183105469
2006-06-21,38.68000030517578
2006-06-22,38.189998626708984
2006-06-23,38.150001525878906
2006-06-26,38.25
2006-06-27,37.529998779296875
2006-06-28,37.810001373291016
2006-06-29,38.959999084472656
2006-06-30,38.77000045776367
2006-07-03,39.0
2006-07-05,38.150001525878906
2006-07-06,38.11000061035156
2006-07-07,37.689998626708984
2006-07-10,37.36000061035156
2006-07-11,37.63999938964844
2006-07-12,36.93000030517578
2006-07-13,36.310001373291016
2006-07-14,35.939998626708984
2006-07-17,36.029998779296875
2006-07-18,36.150001525878906
2006-07-19,36.619998931884766
2006-07-20,36.08000183105469
2006-07-21,35.70000076293945
2006-07-24,36.40999984741211
2006-07-25,36.619998931884766
2006-07-26,36.59000015258789
2006-07-27,36.349998474121094
2006-07-28,37.11000061035156
2006-07-31,37.099998474121094
2006-08-01,36.47999954223633
2006-08-02,36.88999938964844
2006-08-03,37.119998931884766
2006-08-04,36.95000076293945
2006-08-07,36.709999084472656
2006-08-08,36.47999954223633
2006-08-09,36.529998779296875
2006-08-10,36.790000915527344
2006-08-11,36.529998779296875
2006-08-14,36.77000045776367
2006-08-15,37.70000076293945
2006-08-16,38.59000015258789
2006-08-17,38.72999954223633
2006-08-18,38.790000915527344
2006-08-21,38.41999816894531
2006-08-22,38.43000030517578
2006-08-23,38.13999938964844
2006-08-24,38.25
2006-08-25,38.31999969482422
2006-08-28,38.61000061035156
2006-08-29,38.72999954223633
2006-08-30,38.90999984741211
2006-08-31,38.869998931884766
2006-09-01,39.08000183105469
2006-09-05,39.459999084472656
2006-09-06,38.66999816894531
2006-09-07,38.4900016784668
2006-09-08,38.720001220703125
2006-09-11,38.959999084472656
2006-09-12,39.68000030517578
2006-09-13,39.95000076293945
2006-09-14,39.9900016784668
2006-09-15,40.11000061035156
2006-09-18,40.119998931884766
2006-09-19,39.849998474121094
2006-09-20,40.43000030517578
2006-09-21,40.18000030517578
2006-09-22,39.869998931884766
2006-09-25,40.56999969482422
2006-09-26,40.77000045776367
2006-09-27,40.720001220703125
2006-09-28,40.83000183105469
2006-09-29,40.650001525878906
2006-10-02,40.13999938964844
2006-10-03,40.310001373291016
2006-10-04,41.29999923706055
2006-10-05,41.5
2006-10-06,41.40999984741211
2006-10-09,41.54999923706055
2006-10-10,41.619998931884766
2006-10-11,41.540000915527344
2006-10-12,42.20000076293945
2006-10-13,42.43000030517578
2006-10-16,42.470001220703125
2006-10-17,42.0
2006-10-18,41.79999923706055
2006-10-19,41.900001525878906
2006-10-20,42.0
2006-10-23,42.43000030517578
2006-10-24,42.13999938964844
2006-10-25,42.43000030517578
2006-10-26,42.81999969482422
2006-10-27,42.209999084472656
2006-10-30,42.47999954223633
2006-10-31,42.58000183105469
2006-11-01,42.0
2006-11-02,42.040000915527344
2006-11-03,41.93000030517578
2006-11-06,42.540000915527344
2006-11-07,42.83000183105469
2006-11-08,43.029998779296875
2006-11-09,42.83000183105469
2006-11-10,43.029998779296875
2006-11-13,43.470001220703125
2006-11-14,43.93000030517578
2006-11-15,44.11000061035156
2006-11-16,44.29999923706055
2006-11-17,44.29999923706055
2006-11-20,44.38999938964844
2006-11-21,44.45000076293945
2006-11-22,44.72999954223633
2006-11-24,44.650001525878906
2006-11-27,43.63999938964844
2006-11-28,43.77000045776367
2006-11-29,44.06999969482422
2006-11-30,44.040000915527344
2006-12-01,43.65999984741211
2006-12-04,44.2599983215332
2006-12-05,44.41999816894531
2006-12-06,44.2599983215332
2006-12-07,43.70000076293945
2006-12-08,43.900001525878906
2006-12-11,44.060001373291016
2006-12-12,43.79999923706055
2006-12-13,43.880001068115234
2006-12-14,44.369998931884766
2006-12-15,44.43000030517578
2006-12-18,43.9900016784668
2006-12-19,43.849998474121094
2006-12-20,43.689998626708984
2006-12-21,43.380001068115234
2006-12-22,42.93000030517578
2006-12-26,43.11000061035156
2006-12-27,43.33000183105469
2006-12-28,43.119998931884766
2006-12-29,43.15999984741211
2007-01-03,43.2400016784668
2007-01-04,44.060001373291016
2007-01-05,43.849998474121094
2007-01-08,43.880001068115234
2007-01-09,44.099998474121094
2007-01-10,44.619998931884766
2007-01-11,45.08000183105469
2007-01-12,45.310001373291016
2007-01-16,45.279998779296875
2007-01-17,44.90999984741211
2007-01-18,44.08000183105469
2007-01-19,44.16999816894531
2007-01-22,43.689998626708984
2007-01-23,43.58000183105469
2007-01-24,44.29999923706055
2007-01-25,43.72999954223633
2007-01-26,43.56999969482422
2007-01-29,43.61000061035156
2007-01-30,43.630001068115234
2007-01-31,44.06999969482422
2007-02-01,44.0
2007-02-02,44.15999984741211
2007-02-05,44.119998931884766
2007-02-06,44.060001373291016
2007-02-07,44.459999084472656
2007-02-08,44.45000076293945
2007-02-09,43.880001068115234
2007-02-12,43.709999084472656
2007-02-13,43.86000061035156
2007-02-14,44.599998474121094
2007-02-15,44.86000061035156
2007-02-16,44.709999084472656
2007-02-20,45.04999923706055
2007-02-21,45.189998626708984
2007-02-22,45.41999816894531
2007-02-23,45.2599983215332
2007-02-26,45.040000915527344
2007-02-27,43.189998626708984
2007-02-28,43.33000183105469
2007-03-01,43.130001068115234
2007-03-02,42.47999954223633
2007-03-05,42.150001525878906
2007-03-06,42.849998474121094
2007-03-07,42.68000030517578
2007-03-08,42.970001220703125
2007-03-09,42.93000030517578
2007-03-12,43.209999084472656
2007-03-13,42.369998931884766
2007-03-14,42.9900016784668
2007-03-15,42.88999938964844
2007-03-16,42.83000183105469
2007-03-19,43.27000045776367
2007-03-20,43.58000183105469
2007-03-21,44.41999816894531
2007-03-22,44.2599983215332
2007-03-23,44.119998931884766
2007-03-26,44.29999923706055
2007-03-27,43.9900016784668
2007-03-28,43.52000045776367
2007-03-29,43.56999969482422
2007-03-30,43.529998779296875
2007-04-02,43.59000015258789
2007-04-03,44.15999984741211
2007-04-04,44.34000015258789
2007-04-05,44.560001373291016
2007-04-09,44.45000076293945
2007-04-10,44.68000030517578
2007-04-11,44.209999084472656
2007-04-12,44.560001373291016
2007-04-13,44.650001525878906
2007-04-16,45.060001373291016
2007-04-17,45.15999984741211
2007-04-18,45.0099983215332
2007-04-19,45.150001525878906
2007-04-20,45.400001525878906
2007-04-23,45.470001220703125
2007-04-24,45.70000076293945
2007-04-25,46.310001373291016
2007-04-26,46.54999923706055
2007-04-27,46.56999969482422
2007-04-30,45.959999084472656
2007-05-01,45.91999816894531
2007-05-02,46.41999816894531
2007-05-03,46.59000015258789
2007-05-04,46.630001068115234
2007-05-07,46.630001068115234
2007-05-08,46.72999954223633
2007-05-09,46.83000183105469
2007-05-10,46.189998626708984
2007-05-11,46.779998779296875
2007-05-14,46.459999084472656
2007-05-15,46.099998474121094
2007-05-16,46.54999923706055
2007-05-17,46.33000183105469
2007-05-18,46.709999084472656
2007-05-21,47.0099983215332
2007-05-22,47.04999923706055
2007-05-23,46.83000183105469
2007-05-24,46.15999984741211
2007-05-25,46.45000076293945
2007-05-29,46.810001373291016
2007-05-30,47.189998626708984
2007-05-31,47.40999984741211
2007-06-01,47.439998626708984
2007-06-04,47.58000183105469
2007-06-05,47.58000183105469
2007-06-06,47.06999969482422
2007-06-07,46.34000015258789
2007-06-08,46.90999984741211
2007-06-11,46.81999969482422
2007-06-12,46.540000915527344
2007-06-13,47.04999923706055
2007-06-14,47.36000061035156
2007-06-15,47.7599983215332
2007-06-18,47.77000045776367
2007-06-19,47.7599983215332
2007-06-20,47.310001373291016
2007-06-21,47.7400016784668
2007-06-22,47.290000915527344
2007-06-25,47.09000015258789
2007-06-26,46.81999969482422
2007-06-27,47.540000915527344
2007-06-28,47.52000045776367
2007-06-29,47.599998474121094
2007-07-02,48.029998779296875
2007-07-03,48.310001373291016
2007-07-05,48.65999984741211
2007-07-06,48.86000061035156
2007-07-09,48.88999938964844
2007-07-10,48.47999954223633
2007-07-11,48.810001373291016
2007-07-12,49.560001373291016
2007-07-13,49.900001525878906
2007-07-16,49.849998474121094
2007-07-17,50.22999954223633
2007-07-18,50.16999816894531
2007-07-19,50.31999969482422
2007-07-20,50.04999923706055
2007-07-23,50.06999969482422
2007-07-24,49.33000183105469
2007-07-25,49.400001525878906
2007-07-26,48.97999954223633
2007-07-27,47.9900016784668
2007-07-30,48.54999923706055
2007-07-31,47.529998779296875
2007-08-01,47.900001525878906
2007-08-02,48.34000015258789
2007-08-03,47.41999816894531
2007-08-06,47.970001220703125
2007-08-07,48.310001373291016
2007-08-08,48.84000015258789
2007-08-09,47.709999084472656
2007-08-10,47.279998779296875
2007-08-13,47.599998474121094
2007-08-14,46.790000915527344
2007-08-15,45.900001525878906
2007-08-16,45.45000076293945
2007-08-17,46.310001373291016
2007-08-20,46.529998779296875
2007-08-21,47.02000045776367
2007-08-22,47.65999984741211
2007-08-23,47.529998779296875
2007-08-24,48.20000076293945
2007-08-27,47.880001068115234
2007-08-28,46.7400016784668
2007-08-29,48.08000183105469
2007-08-30,48.33000183105469
2007-08-31,48.869998931884766
2007-09-04,49.68000030517578
2007-09-05,49.18000030517578
2007-09-06,49.13999938964844
2007-09-07,48.22999954223633
2007-09-10,48.20000076293945
2007-09-11,48.93000030517578
2007-09-12,48.939998626708984
2007-09-13,49.18000030517578
2007-09-14,49.220001220703125
2007-09-17,48.810001373291016
2007-09-18,50.040000915527344
2007-09-19,50.16999816894531
2007-09-20,50.029998779296875
2007-09-21,50.36000061035156
2007-09-24,50.59000015258789
2007-09-25,51.06999969482422
2007-09-26,51.31999969482422
2007-09-27,51.58000183105469
2007-09-28,51.40999984741211
2007-10-01,52.0
2007-10-02,52.0099983215332
2007-10-03,51.650001525878906
2007-10-04,51.77000045776367
2007-10-05,52.81999969482422
2007-10-08,53.150001525878906
2007-10-09,53.380001068115234
2007-10-10,53.5099983215332
2007-10-11,52.65999984741211
2007-10-12,53.529998779296875
2007-10-15,53.119998931884766
2007-10-16,52.869998931884766
2007-10-17,53.54999923706055
2007-10-18,53.779998779296875
2007-10-19,52.439998626708984
2007-10-22,53.06999969482422
2007-10-23,54.18000030517578
2007-10-24,53.77000045776367
2007-10-25,53.04999923706055
2007-10-26,53.93000030517578
2007-10-29,54.150001525878906
2007-10-30,54.2599983215332
2007-10-31,55.029998779296875
2007-11-01,54.0
2007-11-02,54.41999816894531
2007-11-05,54.06999969482422
2007-11-06,54.68000030517578
2007-11-07,53.349998474121094
2007-11-08,51.72999954223633
2007-11-09,50.0
2007-11-12,48.72999954223633
2007-11-13,50.7400016784668
2007-11-14,50.09000015258789
2007-11-15,49.81999969482422
2007-11-16,50.279998779296875
2007-11-19,49.70000076293945
2007-11-20,49.900001525878906
2007-11-21,49.310001373291016
2007-11-23,49.84000015258789
2007-11-26,48.97999954223633
2007-11-27,49.959999084472656
2007-11-28,51.47999954223633
2007-11-29,51.70000076293945
2007-11-30,51.310001373291016
2007-12-03,50.880001068115234
2007-12-04,50.66999816894531
2007-12-05,51.58000183105469
2007-12-06,52.31999969482422
2007-12-07,52.33000183105469
2007-12-10,52.540000915527344
2007-12-11,51.31999969482422
2007-12-12,51.779998779296875
2007-12-13,51.5
2007-12-14,50.970001220703125
2007-12-17,49.72999954223633
2007-12-18,49.88999938964844
2007-12-19,49.880001068115234
2007-12-20,50.900001525878906
2007-12-21,51.849998474121094
2007-12-24,52.2400016784668
2007-12-26,52.5
2007-12-27,51.869998931884766
2007-12-28,51.81999969482422
2007-12-31,51.220001220703125
2008-01-02,50.40999984741211
2008-01-03,50.619998931884766
2008-01-04,48.400001525878906
2008-01-07,48.16999816894531
2008-01-08,46.91999816894531
2008-01-09,47.91999816894531
2008-01-10,47.9900016784668
2008-01-11,47.04999923706055
2008-01-14,47.869998931884766
2008-01-15,46.54999923706055
2008-01-16,46.04999923706055
2008-01-17,45.40999984741211
2008-01-18,45.349998474121094
2008-01-22,44.18000030517578
2008-01-23,44.0099983215332
2008-01-24,44.90999984741211
2008-01-25,43.9900016784668
2008-01-28,44.33000183105469
2008-01-29,44.40999984741211
2008-01-30,44.369998931884766
2008-01-31,45.130001068115234
2008-02-01,45.59000015258789
2008-02-04,44.95000076293945
2008-02-05,43.66999816894531
2008-02-06,42.810001373291016
2008-02-07,43.11000061035156
2008-02-08,43.599998474121094
2008-02-11,44.06999969482422
2008-02-12,43.81999969482422
2008-02-13,44.779998779296875
2008-02-14,43.970001220703125
2008-02-15,43.81999969482422
2008-02-19,43.7400016784668
2008-02-20,43.939998626708984
2008-02-21,43.52000045776367
2008-02-22,43.68000030517578
2008-02-25,43.900001525878906
2008-02-26,44.06999969482422
2008-02-27,44.290000915527344
2008-02-28,44.119998931884766
2008-02-29,42.95000076293945
2008-03-03,42.66999816894531
2008-03-04,42.90999984741211
2008-03-05,43.119998931884766
2008-03-06,42.16999816894531
2008-03-07,42.06999969482422
2008-03-10,41.2599983215332
2008-03-11,42.83000183105469
2008-03-12,42.709999084472656
2008-03-13,43.040000915527344
2008-03-14,42.25
2008-03-17,41.47999954223633
2008-03-18,43.33000183105469
2008-03-19,42.2599983215332
2008-03-20,43.09000015258789
2008-03-24,44.58000183105469
2008-03-25,44.83000183105469
2008-03-26,44.70000076293945
2008-03-27,43.709999084472656
2008-03-28,43.4900016784668
2008-03-31,43.720001220703125
2008-04-01,45.59000015258789
2008-04-02,45.4900016784668
2008-04-03,45.59000015258789
2008-04-04,45.86000061035156
2008-04-07,45.7599983215332
2008-04-08,45.40999984741211
2008-04-09,44.900001525878906
2008-04-10,45.540000915527344
2008-04-11,44.279998779296875
2008-04-14,44.08000183105469
2008-04-15,44.13999938964844
2008-04-16,45.369998931884766
2008-04-17,45.27000045776367
2008-04-18,46.709999084472656
2008-04-21,47.040000915527344
2008-04-22,46.34000015258789
2008-04-23,46.849998474121094
2008-04-24,47.27000045776367
2008-04-25,47.150001525878906
2008-04-28,47.2400016784668
2008-04-29,47.599998474121094
2008-04-30,47.209999084472656
2008-05-01,48.70000076293945
2008-05-02,48.77000045776367
2008-05-05,48.630001068115234
2008-05-06,48.93000030517578
2008-05-07,48.040000915527344
2008-05-08,48.400001525878906
2008-05-09,48.209999084472656
2008-05-12,49.09000015258789
2008-05-13,49.220001220703125
2008-05-14,49.11000061035156
2008-05-15,49.970001220703125
2008-05-16,50.0099983215332
2008-05-19,49.650001525878906
2008-05-20,49.27000045776367
2008-05-21,48.18000030517578
2008-05-22,48.349998474121094
2008-05-23,48.20000076293945
2008-05-27,49.04999923706055
2008-05-28,49.25
2008-05-29,49.689998626708984
2008-05-30,50.0099983215332
2008-06-02,49.400001525878906
2008-06-03,49.130001068115234
2008-06-04,49.7599983215332
2008-06-05,50.54999923706055
2008-06-06,49.029998779296875
2008-06-09,48.77000045776367
2008-06-10,48.540000915527344
2008-06-11,47.369998931884766
2008-06-12,47.41999816894531
2008-06-13,48.369998931884766
2008-06-16,48.79999923706055
2008-06-17,48.540000915527344
2008-06-18,48.02000045776367
2008-06-19,48.77000045776367
2008-06-20,47.41999816894531
2008-06-23,47.04999923706055
2008-06-24,46.810001373291016
2008-06-25,47.56999969482422
2008-06-26,45.650001525878906
2008-06-27,45.650001525878906
2008-06-30,45.16999816894531
2008-07-01,45.810001373291016
2008-07-02,44.709999084472656
2008-07-03,44.630001068115234
2008-07-07,44.900001525878906
2008-07-08,45.970001220703125
2008-07-09,44.75
2008-07-10,45.279998779296875
2008-07-11,44.560001373291016
2008-07-14,44.22999954223633
2008-07-15,44.2400016784668
2008-07-16,45.34000015258789
2008-07-17,45.63999938964844
2008-07-18,44.59000015258789
2008-07-21,44.779998779296875
2008-07-22,44.779998779296875
2008-07-23,45.369998931884766
2008-07-24,44.689998626708984
2008-07-25,45.27000045776367
2008-07-28,44.41999816894531
2008-07-29,45.34000015258789
2008-07-30,45.56999969482422
2008-07-31,45.459999084472656
2008-08-01,44.880001068115234
2008-08-04,44.43000030517578
2008-08-05,45.93000030517578
2008-08-06,46.630001068115234
2008-08-07,46.27000045776367
2008-08-08,47.31999969482422
2008-08-11,47.75
2008-08-12,47.79999923706055
2008-08-13,47.70000076293945
2008-08-14,48.25
2008-08-15,48.15999984741211
2008-08-18,47.599998474121094
2008-08-19,47.0099983215332
2008-08-20,47.09000015258789
2008-08-21,46.869998931884766
2008-08-22,47.4900016784668
2008-08-25,46.4900016784668
2008-08-26,46.43000030517578
2008-08-27,46.72999954223633
2008-08-28,47.11000061035156
2008-08-29,46.119998931884766
2008-09-02,45.54999923706055
2008-09-03,45.119998931884766
2008-09-04,43.65999984741211
2008-09-05,43.45000076293945
2008-09-08,43.369998931884766
2008-09-09,42.45000076293945
2008-09-10,42.79999923706055
2008-09-11,43.599998474121094
2008-09-12,43.43000030517578
2008-09-15,42.08000183105469
2008-09-16,42.40999984741211
2008-09-17,40.209999084472656
2008-09-18,41.56999969482422
2008-09-19,42.900001525878906
2008-09-22,40.880001068115234
2008-09-23,40.56999969482422
2008-09-24,40.849998474121094
2008-09-25,41.5
2008-09-26,41.08000183105469
2008-09-29,37.81999969482422
2008-09-30,38.90999984741211
2008-10-01,38.5
2008-10-02,36.75
2008-10-03,36.18000030517578
2008-10-06,34.86000061035156
2008-10-07,32.650001525878906
2008-10-08,32.38999938964844
2008-10-09,31.520000457763672
2008-10-10,31.31999969482422
2008-10-13,35.130001068115234
2008-10-14,33.61000061035156
2008-10-15,30.600000381469727
2008-10-16,32.2599983215332
2008-10-17,32.29999923706055
2008-10-20,33.20000076293945
2008-10-21,31.479999542236328
2008-10-22,30.610000610351562
2008-10-23,30.489999771118164
2008-10-24,29.510000228881836
2008-10-27,28.690000534057617
2008-10-28,31.860000610351562
2008-10-29,31.780000686645508
2008-10-30,32.84000015258789
2008-10-31,32.88999938964844
2008-11-03,32.81999969482422
2008-11-04,33.75
2008-11-05,31.989999771118164
2008-11-06,30.559999465942383
2008-11-07,31.190000534057617
2008-11-10,30.770000457763672
2008-11-11,30.100000381469727
2008-11-12,28.709999084472656
2008-11-13,30.459999084472656
2008-11-14,28.979999542236328
2008-11-17,28.3700008392334
2008-11-18,28.34000015258789
2008-11-19,26.860000610351562
2008-11-20,25.559999465942383
2008-11-21,26.670000076293945
2008-11-24,28.299999237060547
2008-11-25,28.170000076293945
2008-11-26,29.350000381469727
2008-11-28,29.1200008392334
2008-12-01,26.93000030517578
2008-12-02,27.829999923706055
2008-12-03,28.6200008392334
2008-12-04,27.809999465942383
2008-12-05,28.940000534057617
2008-12-08,30.079999923706055
2008-12-09,30.010000228881836
2008-12-10,29.90999984741211
2008-12-11,29.09000015258789
2008-12-12,29.68000030517578
2008-12-15,29.15999984741211
2008-12-16,30.559999465942383
2008-12-17,30.190000534057617
2008-12-18,29.65999984741211
2008-12-19,29.860000610351562
2008-12-22,29.209999084472656
2008-12-23,29.059999465942383
2008-12-24,29.139999389648438
2008-12-26,29.1299991607666
2008-12-29,28.889999389648438
2008-12-30,29.489999771118164
2008-12-31,29.739999771118164
2009-01-02,31.030000686645508
2009-01-05,31.020000457763672
2009-01-06,31.329999923706055
2009-01-07,30.440000534057617
2009-01-08,30.760000228881836
2009-01-09,30.06999969482422
2009-01-12,29.520000457763672
2009-01-13,29.530000686645508
2009-01-14,28.6299991607666
2009-01-15,29.100000381469727
2009-01-16,29.420000076293945
2009-01-20,27.959999084472656
2009-01-21,29.149999618530273
2009-01-22,28.760000228881836
2009-01-23,28.899999618530273
2009-01-26,29.110000610351562
2009-01-27,29.31999969482422
2009-01-28,30.350000381469727
2009-01-29,29.579999923706055
2009-01-30,29.059999465942383
2009-02-02,29.40999984741211
2009-02-03,29.8700008392334
2009-02-04,29.90999984741211
2009-02-05,30.56999969482422
2009-02-06,31.3700008392334
2009-02-09,31.5
2009-02-10,30.34000015258789
2009-02-11,30.200000762939453
2009-02-12,30.56999969482422
2009-02-13,30.43000030517578
2009-02-17,29.219999313354492
2009-02-18,29.239999771118164
2009-02-19,28.790000915527344
2009-02-20,28.8700008392334
2009-02-23,27.860000610351562
2009-02-24,28.780000686645508
2009-02-25,28.59000015258789
2009-02-26,27.790000915527344
2009-02-27,27.530000686645508
2009-03-02,26.639999389648438
2009-03-03,26.6200008392334
2009-03-04,27.329999923706055
2009-03-05,26.510000228881836
2009-03-06,26.299999237060547
2009-03-09,25.739999771118164
2009-03-10,27.329999923706055
2009-03-11,27.75
2009-03-12,28.670000076293945
2009-03-13,28.739999771118164
2009-03-16,28.260000228881836
2009-03-17,29.329999923706055
2009-03-18,29.700000762939453
2009-03-19,29.68000030517578
2009-03-20,29.18000030517578
2009-03-23,30.899999618530273
2009-03-24,30.329999923706055
2009-03-25,30.469999313354492
2009-03-26,31.40999984741211
2009-03-27,30.81999969482422
2009-03-30,30.059999465942383
2009-03-31,30.31999969482422
2009-04-01,30.770000457763672
2009-04-02,31.760000228881836
2009-04-03,32.349998474121094
2009-04-06,32.27000045776367
2009-04-07,31.420000076293945
2009-04-08,31.950000762939453
2009-04-09,32.939998626708984
2009-04-13,32.88999938964844
2009-04-14,32.4900016784668
